Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Justin Herbert,Jonathan Taylor,Bucky Irving,Garrett Wilson,Quentin Johnston,Keenan Allen,Brock Wright,Devontez Walker,Seattle Seahawks,60000,91.9,66.0,13.4
