Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Ownership
1,Patrick Mahomes,Jonathan Taylor,James Cook III,Rome Odunze,Xavier Worthy,Keenan Allen,Brock Wright,Tre Tucker,Carolina Panthers,59900,167.1,156.0
