QB,RB,RB,WR,WR,WR,TE,FLEX,D
Jalen Hurts,Ashton Jeanty,David Montgomery,Amon-Ra St. Brown,A.J. Brown,Zay Flowers,Brock Bowers,,Detroit Lions
Jalen Hurts,Ashton Jeanty,David Montgomery,Amon-Ra St. Brown,A.J. Brown,Zay Flowers,Brock Bowers,,Houston Texans
Jalen Hurts,Ashton Jeanty,David Montgomery,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Detroit Lions
Jalen Hurts,Ashton Jeanty,David Montgomery,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Houston Texans
Jalen Hurts,Ashton Jeanty,David Montgomery,Amon-Ra St. Brown,Nico Collins,Zay Flowers,Brock Bowers,,Detroit Lions
