QB,RB,RB,WR,WR,WR,TE,FLEX,D
Jalen Hurts,Ashton Jeanty,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Tyler Warren,,Baltimore Ravens
Jalen Hurts,Ashton Jeanty,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Tyler Warren,,Indianapolis Colts
Jalen Hurts,Ashton Jeanty,Nick Chubb,Amon-Ra St. Brown,Nico Collins,DeVonta Smith,Tyler Warren,,Baltimore Ravens
Jalen Hurts,Ashton Jeanty,Nick Chubb,Amon-Ra St. Brown,Nico Collins,DeVonta Smith,Tyler Warren,,Indianapolis Colts
Jalen Hurts,Ashton Jeanty,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Baltimore Ravens
