QB,RB,RB,WR,WR,WR,TE,FLEX,D
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Tyler Warren,,Detroit Lions
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Detroit Lions
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Tyler Warren,,Indianapolis Colts
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Indianapolis Colts
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Tyler Warren,,Philadelphia Eagles
