QB,RB,RB,WR,WR,WR,TE,FLEX,D
Jalen Hurts,Nick Chubb,Chris Rodriguez Jr.,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Baltimore Ravens
Jalen Hurts,Nick Chubb,Chris Rodriguez Jr.,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Buffalo Bills
Jalen Hurts,Nick Chubb,Kyle Monangai,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Baltimore Ravens
Jalen Hurts,Nick Chubb,Kyle Monangai,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Buffalo Bills
Jalen Hurts,Jahmyr Gibbs,Nick Chubb,Amon-Ra St. Brown,Nico Collins,A.J. Brown,Brock Bowers,,Baltimore Ravens
