Lineup,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Total_Salary,Projected_Points,Contest_Type
1,Lamar Jackson (QB) $8700,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Puka Nacua (WR) $9400,Quentin Johnston (WR) $6200,Tre Tucker (WR) $6000,Jack Stoll (TE) $4100,Devontez Walker (WR) $4400,Carolina Panthers (D) $3200,60000,166.85,gpp
2,Caleb Williams (QB) $7500,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Puka Nacua (WR) $9400,Rome Odunze (WR) $7200,Tre Tucker (WR) $6000,Brock Wright (TE) $4500,Tez Johnson (WR) $4200,Carolina Panthers (D) $3200,60000,161.31,gpp
