Lineup,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Total_Salary,Projected_Points,Contest_Type
1,Daniel Jones (QB) $7400,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Amon-Ra St. Brown (WR) $8800,Chris Godwin Jr. (WR) $6100,Tre Tucker (WR) $6000,Brock Wright (TE) $4500,Michael Pittman Jr. (WR) $5800,Carolina Panthers (D) $3200,59800,163.06,gpp
2,Jared Goff (QB) $7600,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Amon-Ra St. Brown (WR) $8800,Quentin Johnston (WR) $6200,Chris Godwin Jr. (WR) $6100,Jack Stoll (TE) $4100,Tre Tucker (WR) $6000,Carolina Panthers (D) $3200,60000,160.37,gpp
