Lineup,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Total_Salary,Projected_Points,Contest_Type
1,Derrick Henry (RB) $9000,Lamar Jackson (QB) $8700,James Cook III (RB) $8500,Kyren Williams (RB) $7800,Jakobi Meyers (WR) $6100,Michael Pittman Jr. (WR) $5800,Detroit Lions (D) $4900,Ja'Tavion Sanders (TE) $4600,Tylan Wallace (WR) $4600,60000,245.61,gpp
2,Jonathan Taylor (RB) $9500,Josh Allen (QB) $9000,Bijan Robinson (RB) $8900,Quinshon Judkins (RB) $6300,Chris Godwin Jr. (WR) $6100,Keon Coleman (WR) $5700,Detroit Lions (D) $4900,Cade Otton (TE) $4900,Devaughn Vele (WR) $4700,60000,245.48,gpp
3,Jonathan Taylor (RB) $9500,Josh Allen (QB) $9000,James Cook III (RB) $8500,Alvin Kamara (RB) $7500,Keon Coleman (WR) $5700,Hunter Henry (TE) $5500,Buffalo Bills (D) $5000,Jayden Higgins (WR) $4700,DeMario Douglas (WR) $4600,60000,245.59,gpp
4,Jonathan Taylor (RB) $9500,Christian McCaffrey (RB) $9300,Josh Allen (QB) $9000,Kyren Williams (RB) $7800,Christian Kirk (WR) $5500,Elijah Moore (WR) $5000,Darius Slayton (WR) $4700,Ja'Tavion Sanders (TE) $4600,Baltimore Ravens (D) $4500,59900,244.32,gpp
5,Amon-Ra St. Brown (WR) $8800,Lamar Jackson (QB) $8700,Saquon Barkley (RB) $8700,Kyren Williams (RB) $7800,Nick Chubb (RB) $6000,Rashod Bateman (WR) $5600,Kendrick Bourne (WR) $5000,Detroit Lions (D) $4900,Brock Wright (TE) $4500,60000,238.18,gpp
