Lineup,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Total_Salary,Projected_Points,Contest_Type
1,Caleb Williams (QB) $7500,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Rome Odunze (WR) $7200,Quentin Johnston (WR) $6200,Chris Godwin Jr. (WR) $6100,Hunter Henry (TE) $5500,Tre Tucker (WR) $6000,Carolina Panthers (D) $3200,59700,169.04,cash
2,Lamar Jackson (QB) $8700,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Rome Odunze (WR) $7200,Quentin Johnston (WR) $6200,Chris Godwin Jr. (WR) $6100,Brock Wright (TE) $4500,Tre Tucker (WR) $6000,Carolina Panthers (D) $3200,59900,166.28,cash
