QB,RB,RB,WR,WR,WR,TE,FLEX,D
Daniel Jones,Chris Rodriguez Jr.,Kyle Monangai,Nico Collins,A.J. Brown,Zay Flowers,Brock Bowers,,Washington Commanders
Daniel Jones,Nick Chubb,Chris Rodriguez Jr.,Nico Collins,A.J. Brown,Zay Flowers,Brock Bowers,,Washington Commanders
Daniel Jones,Chris Rodriguez Jr.,Kyle Monangai,Nico Collins,A.J. Brown,Zay Flowers,Brock Bowers,,Indianapolis Colts
Daniel Jones,Chris Rodriguez Jr.,Jeremy McNichols,Nico Collins,A.J. Brown,Zay Flowers,Brock Bowers,,Washington Commanders
Daniel Jones,Chris Rodriguez Jr.,Kyle Monangai,Nico Collins,A.J. Brown,Zay Flowers,Brock Bowers,,Baltimore Ravens
