Lineup,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Total_Salary,Projected_Points,Contest_Type
1,Lamar Jackson (QB) $8700,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Zay Flowers (WR) $7300,Quentin Johnston (WR) $6200,Chris Godwin Jr. (WR) $6100,Charlie Woerner (TE) $4200,Tre Tucker (WR) $6000,Carolina Panthers (D) $3200,59700,165.89,gpp
2,Lamar Jackson (QB) $8700,Jonathan Taylor (RB) $9500,James Cook III (RB) $8500,Rome Odunze (WR) $7200,Chris Godwin Jr. (WR) $6100,Tre Tucker (WR) $6000,Hunter Henry (TE) $5500,Devontez Walker (WR) $4400,Carolina Panthers (D) $3200,59100,160.4,gpp
