Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Ceiling90,Uniqueness,Avg_Ownership
1,Dak Prescott,Javonte Williams,Bucky Irving,Puka Nacua,CeeDee Lamb,Romeo Doubs,David Martin-Robinson,Kenneth Gainwell,Carolina Panthers,60000,128.9,148.6,100.0,0.0
