Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Jacoby Brissett,Jonathan Taylor,Javonte Williams,Puka Nacua,Emeka Egbuka,Keenan Allen,Luke Schoonmaker,Brevyn Spann-Ford,Arizona Cardinals,60000,106.7,100.0,0.0
