Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Lamar Jackson,Javonte Williams,Sincere McCormick,Puka Nacua,CeeDee Lamb,George Pickens,David Martin-Robinson,Tre Tucker,Arizona Cardinals,60000,127.9,100.0,0.0
