Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Matthew Stafford,Christian McCaffrey,Bucky Irving,CeeDee Lamb,Emeka Egbuka,George Pickens,Brevyn Spann-Ford,David Martin-Robinson,Miami Dolphins,60000,117.4,100.0,0.0
