Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Brock Purdy,Javonte Williams,Quinshon Judkins,CeeDee Lamb,Emeka Egbuka,George Pickens,David Martin-Robinson,Michael Pittman Jr.,Arizona Cardinals,60000,129.1,100.0,0.0
