Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Matthew Stafford,Jonathan Taylor,Javonte Williams,Emeka Egbuka,George Pickens,Tre Tucker,Brevyn Spann-Ford,Kenneth Gainwell,Arizona Cardinals,59900,132.6,100.0,0.0
