Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Dak Prescott,Jonathan Taylor,Javonte Williams,CeeDee Lamb,Emeka Egbuka,Stefon Diggs,David Martin-Robinson,Devontez Walker,Carolina Panthers,60000,129.5,100.0,0.0
