Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Matthew Stafford,Javonte Williams,Quinshon Judkins,Puka Nacua,CeeDee Lamb,Quentin Johnston,Brevyn Spann-Ford,Devontez Walker,Arizona Cardinals,60000,129.4,100.0,0.0
