Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Brock Purdy,Javonte Williams,Bucky Irving,Puka Nacua,CeeDee Lamb,George Pickens,David Martin-Robinson,Skyy Moore,Carolina Panthers,60000,120.2,100.0,0.0
