Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Brock Purdy,Javonte Williams,Travis Etienne Jr.,CeeDee Lamb,Emeka Egbuka,George Pickens,David Martin-Robinson,Tre Tucker,Carolina Panthers,60000,131.8,100.0,0.0
