Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Lamar Jackson,Javonte Williams,Quinshon Judkins,CeeDee Lamb,Emeka Egbuka,George Pickens,David Martin-Robinson,Kenneth Gainwell,Miami Dolphins,60000,128.5,100.0,0.0
