Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Jacoby Brissett,Jonathan Taylor,Javonte Williams,Puka Nacua,CeeDee Lamb,Michael Pittman Jr.,Brevyn Spann-Ford,Devontez Walker,Miami Dolphins,60000,113.1,100.0,0.0
