Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Dak Prescott,Jonathan Taylor,Javonte Williams,Emeka Egbuka,George Pickens,DK Metcalf,David Martin-Robinson,Skyy Moore,Miami Dolphins,60000,120.0,100.0,0.0
