Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Jacoby Brissett,Jonathan Taylor,Javonte Williams,Puka Nacua,CeeDee Lamb,Tre Tucker,Brevyn Spann-Ford,Devontez Walker,Miami Dolphins,59900,113.8,100.0,0.0
