Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Mac Jones,Javonte Williams,Bucky Irving,Puka Nacua,CeeDee Lamb,George Pickens,David Martin-Robinson,Devontez Walker,Miami Dolphins,59900,128.9,100.0,0.0
