Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Dak Prescott,Javonte Williams,Kenneth Gainwell,Puka Nacua,CeeDee Lamb,George Pickens,David Martin-Robinson,Michael Pittman Jr.,Carolina Panthers,60000,129.3,100.0,0.0
