Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Dak Prescott,Bucky Irving,Travis Etienne Jr.,CeeDee Lamb,Emeka Egbuka,George Pickens,David Martin-Robinson,Tre Tucker,Miami Dolphins,60000,126.0,100.0,0.0
