Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Baker Mayfield,Jonathan Taylor,Javonte Williams,CeeDee Lamb,George Pickens,Tre Tucker,David Martin-Robinson,Skyy Moore,New Orleans Saints,59900,122.2,100.0,0.0
