Lineup,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,Salary,Projected,Uniqueness,Avg_Ownership
1,Baker Mayfield,Javonte Williams,Bucky Irving,CeeDee Lamb,Emeka Egbuka,George Pickens,David Martin-Robinson,Kenneth Gainwell,Arizona Cardinals,59900,130.3,100.0,0.0
